age,workclass,education,marital-status,occupation,relationship,race,sex,hours-per-week,native-country,salary
26,private,bachelors,marriedcivspouse,sales,husband,white,Male,55,unitedstates,<=50K
52,private,masters,marriedcivspouse,execmanagerial,husband,white,Male,40,unitedstates,<=50K
25,private,somecollege,nevermarried,otherservice,notinfamily,white,Male,40,unitedstates,<=50K
22,private,bachelors,nevermarried,profspecialty,notinfamily,white,Female,9,unitedstates,<=50K
48,stategov,somecollege,marriedcivspouse,protectiveserv,husband,white,Male,40,unitedstates,>50K
53,private,hsgrad,marriedcivspouse,craftrepair,husband,white,Male,40,unitedstates,>50K
30,selfempnotinc,assocacdm,divorced,craftrepair,notinfamily,white,Male,50,unitedstates,<=50K
44,private,somecollege,marriedcivspouse,craftrepair,husband,white,Male,60,unitedstates,>50K
32,federalgov,bachelors,marriedcivspouse,profspecialty,husband,asianpacislander,Male,56,unitedstates,>50K
59,selfempnotinc,11th,marriedcivspouse,craftrepair,husband,white,Male,20,unitedstates,<=50K
49,private,somecollege,divorced,handlerscleaners,unmarried,black,Female,40,unitedstates,<=50K
31,private,hsgrad,nevermarried,craftrepair,notinfamily,white,Male,50,unitedstates,>50K
38,private,5th6th,marriedcivspouse,craftrepair,husband,other,Male,40,puertorico,>50K
44,private,9th,nevermarried,machineopinspct,notinfamily,white,Male,40,unitedstates,<=50K
36,private,bachelors,marriedcivspouse,profspecialty,husband,asianpacislander,Male,55,japan,>50K
36,private,hsgrad,nevermarried,sales,notinfamily,white,Female,40,unitedstates,<=50K
37,private,9th,marriedcivspouse,machineopinspct,husband,white,Male,50,unitedstates,>50K
67,selfempinc,hsgrad,marriedcivspouse,profspecialty,wife,white,Female,30,england,>50K
29,private,bachelors,nevermarried,sales,unmarried,black,Male,40,unitedstates,<=50K
37,private,hsgrad,marriedcivspouse,craftrepair,husband,white,Male,40,unitedstates,<=50K
21,private,somecollege,nevermarried,otherservice,notinfamily,white,Female,40,unitedstates,<=50K
36,private,somecollege,divorced,execmanagerial,unmarried,black,Female,38,unitedstates,<=50K
31,private,hsgrad,nevermarried,execmanagerial,ownchild,black,Male,40,unitedstates,<=50K
54,federalgov,hsgrad,widowed,admclerical,unmarried,white,Female,35,unitedstates,<=50K
44,private,bachelors,marriedcivspouse,techsupport,husband,white,Male,40,unitedstates,<=50K
38,private,somecollege,nevermarried,handlerscleaners,ownchild,other,Male,30,unitedstates,<=50K
38,selfempinc,masters,divorced,execmanagerial,notinfamily,white,Female,70,unitedstates,<=50K
26,stategov,bachelors,nevermarried,profspecialty,notinfamily,asianpacislander,Male,20,india,<=50K
68,selfempnotinc,doctorate,marriedcivspouse,profspecialty,husband,white,Male,50,canada,<=50K
48,private,hsgrad,divorced,craftrepair,notinfamily,white,Male,40,unitedstates,<=50K
26,private,somecollege,marriedcivspouse,machineopinspct,husband,black,Male,40,unitedstates,<=50K
63,private,9th,marriedcivspouse,transportmoving,husband,white,Male,40,unitedstates,<=50K
42,selfempinc,hsgrad,marriedcivspouse,sales,husband,white,Male,60,unitedstates,<=50K
64,federalgov,assocacdm,marriedcivspouse,otherservice,husband,asianpacislander,Male,40,unitedstates,>50K
32,private,bachelors,nevermarried,transportmoving,notinfamily,white,Male,40,unitedstates,<=50K
50,private,hsgrad,marriedcivspouse,craftrepair,husband,white,Male,47,unitedstates,<=50K
38,private,hsgrad,marriedcivspouse,farmingfishing,husband,asianpacislander,Male,40,philippines,<=50K
32,private,bachelors,nevermarried,profspecialty,notinfamily,black,Female,40,unitedstates,<=50K
53,private,somecollege,marriedcivspouse,transportmoving,husband,white,Male,45,unitedstates,>50K
58,private,bachelors,divorced,sales,notinfamily,white,Male,40,unitedstates,<=50K
37,localgov,somecollege,marriedcivspouse,craftrepair,husband,white,Male,40,unitedstates,>50K
24,private,somecollege,nevermarried,craftrepair,ownchild,white,Male,15,unitedstates,<=50K
53,private,bachelors,marriedcivspouse,execmanagerial,husband,white,Male,50,unitedstates,>50K
23,private,somecollege,nevermarried,execmanagerial,ownchild,other,Female,40,unitedstates,<=50K
30,private,hsgrad,marriedcivspouse,execmanagerial,otherrelative,white,Female,40,unitedstates,<=50K
38,private,bachelors,nevermarried,otherservice,ownchild,white,Female,35,unitedstates,<=50K
19,private,12th,nevermarried,otherservice,ownchild,white,Female,20,unitedstates,<=50K
26,private,bachelors,nevermarried,admclerical,ownchild,white,Male,40,unitedstates,<=50K
33,private,9th,nevermarried,sales,unmarried,white,Female,40,unitedstates,<=50K
54,private,masters,marriedcivspouse,execmanagerial,wife,white,Female,55,unitedstates,>50K
23,private,somecollege,nevermarried,execmanagerial,notinfamily,white,Female,50,unitedstates,<=50K
43,selfempinc,hsgrad,marriedcivspouse,sales,husband,white,Male,55,unitedstates,>50K
37,private,9th,nevermarried,privhouseserv,notinfamily,white,Female,30,elsalvador,<=50K
31,private,7th8th,marriedcivspouse,otherservice,husband,white,Male,40,mexico,<=50K
56,selfempinc,12th,marriedcivspouse,execmanagerial,husband,white,Male,40,unitedstates,<=50K
25,private,11th,nevermarried,craftrepair,ownchild,white,Male,40,unitedstates,<=50K
17,private,11th,nevermarried,otherservice,ownchild,black,Female,25,unitedstates,<=50K
37,private,hsgrad,widowed,admclerical,unmarried,white,Female,68,unitedstates,<=50K
60,private,assocvoc,marriedcivspouse,techsupport,husband,white,Male,40,unitedstates,<=50K
59,federalgov,bachelors,marriedspouseabsent,execmanagerial,notinfamily,white,Female,40,unitedstates,<=50K
59,federalgov,hsgrad,marriedcivspouse,craftrepair,husband,white,Male,40,unitedstates,>50K
46,selfempnotinc,profschool,marriedcivspouse,profspecialty,husband,white,Male,40,unitedstates,>50K
24,private,hsgrad,nevermarried,craftrepair,ownchild,white,Male,50,unitedstates,<=50K
29,private,hsgrad,marriedcivspouse,otherservice,wife,white,Female,40,unitedstates,>50K
33,selfempnotinc,assocvoc,divorced,otherservice,unmarried,white,Female,99,unitedstates,<=50K
38,stategov,somecollege,nevermarried,protectiveserv,notinfamily,white,Male,40,unitedstates,<=50K
20,private,somecollege,nevermarried,admclerical,ownchild,white,Male,25,nicaragua,<=50K
60,private,hsgrad,widowed,otherservice,notinfamily,white,Female,44,unitedstates,<=50K
18,private,hsgrad,nevermarried,transportmoving,ownchild,white,Male,25,unitedstates,<=50K
52,federalgov,12th,nevermarried,otherservice,unmarried,black,Female,40,unitedstates,<=50K
31,private,hsgrad,divorced,craftrepair,notinfamily,white,Male,45,unitedstates,<=50K
20,private,somecollege,nevermarried,otherservice,notinfamily,white,Female,32,unitedstates,<=50K
33,private,assocvoc,separated,admclerical,ownchild,black,Female,50,unitedstates,<=50K
25,private,hsgrad,nevermarried,otherservice,notinfamily,black,Female,35,unitedstates,<=50K
63,private,hsgrad,separated,craftrepair,notinfamily,white,Female,20,unitedstates,<=50K
63,selfempnotinc,somecollege,widowed,execmanagerial,notinfamily,white,Male,35,unitedstates,<=50K
43,private,hsgrad,separated,sales,notinfamily,white,Female,30,unitedstates,<=50K
35,private,assocvoc,nevermarried,admclerical,ownchild,white,Female,40,unitedstates,>50K
42,private,somecollege,marriedcivspouse,execmanagerial,husband,white,Male,55,unitedstates,>50K
20,localgov,somecollege,nevermarried,protectiveserv,ownchild,white,Male,25,unitedstates,<=50K
35,private,hsgrad,divorced,craftrepair,notinfamily,white,Male,40,unitedstates,<=50K
38,private,9th,marriedcivspouse,execmanagerial,husband,white,Male,40,unitedstates,<=50K
41,private,hsgrad,divorced,craftrepair,unmarried,white,Female,50,unitedstates,<=50K
19,private,12th,nevermarried,machineopinspct,ownchild,white,Male,40,unitedstates,<=50K
46,private,hsgrad,nevermarried,admclerical,ownchild,white,Female,40,unitedstates,<=50K
47,private,bachelors,marriedcivspouse,profspecialty,husband,white,Male,50,unitedstates,>50K
36,selfempnotinc,bachelors,marriedcivspouse,execmanagerial,husband,white,Male,40,unitedstates,>50K
45,private,assocacdm,nevermarried,admclerical,notinfamily,black,Female,40,unitedstates,<=50K
48,private,10th,marriedcivspouse,craftrepair,husband,white,Male,30,unitedstates,<=50K
38,stategov,bachelors,marriedcivspouse,execmanagerial,husband,white,Male,40,unitedstates,>50K
59,private,bachelors,marriedcivspouse,craftrepair,husband,white,Male,4,unitedstates,<=50K
38,private,bachelors,marriedcivspouse,execmanagerial,husband,white,Male,40,unitedstates,<=50K
33,federalgov,assocvoc,marriedcivspouse,techsupport,husband,white,Male,40,unitedstates,>50K
21,private,somecollege,nevermarried,handlerscleaners,ownchild,white,Male,25,unitedstates,<=50K
38,localgov,hsgrad,marriedcivspouse,craftrepair,husband,white,Male,40,unitedstates,<=50K
31,private,somecollege,marriedcivspouse,admclerical,husband,white,Male,50,unitedstates,>50K
66,localgov,masters,widowed,profspecialty,notinfamily,white,Female,40,unitedstates,<=50K
23,localgov,bachelors,nevermarried,admclerical,notinfamily,white,Male,32,unitedstates,<=50K
52,private,somecollege,marriedcivspouse,admclerical,wife,white,Female,35,unitedstates,>50K
38,private,11th,nevermarried,handlerscleaners,ownchild,white,Male,15,unitedstates,<=50K
35,private,somecollege,marriedcivspouse,sales,husband,white,Male,43,unitedstates,>50K
39,private,doctorate,marriedcivspouse,profspecialty,husband,white,Male,55,unitedstates,>50K
24,private,somecollege,nevermarried,admclerical,unmarried,white,Female,40,unitedstates,<=50K
45,private,hsgrad,marriedcivspouse,otherservice,husband,asianpacislander,Male,84,japan,>50K
25,private,hsgrad,nevermarried,craftrepair,notinfamily,white,Male,50,unitedstates,<=50K
29,federalgov,bachelors,nevermarried,profspecialty,notinfamily,black,Male,40,unitedstates,<=50K
38,localgov,hsgrad,divorced,craftrepair,notinfamily,white,Male,40,unitedstates,>50K
47,private,hsgrad,divorced,machineopinspct,notinfamily,white,Male,40,unitedstates,<=50K
36,private,bachelors,marriedcivspouse,techsupport,husband,white,Male,42,unitedstates,>50K
31,private,hsgrad,nevermarried,farmingfishing,notinfamily,black,Female,60,unitedstates,<=50K
23,private,hsgrad,marriedcivspouse,admclerical,otherrelative,white,Female,35,unitedstates,<=50K
45,localgov,somecollege,marriedcivspouse,profspecialty,husband,white,Male,50,unitedstates,>50K
31,localgov,hsgrad,nevermarried,machineopinspct,ownchild,white,Male,64,unitedstates,<=50K
45,private,10th,marriedcivspouse,craftrepair,husband,white,Male,60,unitedstates,<=50K
30,selfempnotinc,somecollege,marriedcivspouse,admclerical,wife,white,Female,20,unitedstates,>50K
25,private,somecollege,nevermarried,machineopinspct,notinfamily,white,Male,42,unitedstates,<=50K
70,selfempnotinc,masters,marriedcivspouse,execmanagerial,husband,white,Male,8,unitedstates,>50K
22,private,9th,nevermarried,transportmoving,ownchild,white,Male,40,unitedstates,<=50K
46,private,assocacdm,marriedcivspouse,execmanagerial,husband,white,Male,50,unitedstates,>50K
43,selfempnotinc,12th,marriedcivspouse,transportmoving,husband,white,Male,60,unitedstates,<=50K
51,selfempnotinc,hsgrad,nevermarried,farmingfishing,unmarried,white,Male,45,unitedstates,<=50K
38,private,bachelors,marriedcivspouse,execmanagerial,husband,asianpacislander,Male,65,japan,<=50K
73,localgov,5th6th,marriedcivspouse,profspecialty,husband,white,Male,6,unitedstates,<=50K
38,localgov,masters,nevermarried,profspecialty,notinfamily,white,Female,40,unitedstates,<=50K
34,private,hsgrad,marriedcivspouse,sales,husband,white,Male,50,unitedstates,<=50K
51,localgov,hsgrad,marriedcivspouse,transportmoving,husband,amerindianeskimo,Male,40,unitedstates,<=50K
38,private,hsgrad,nevermarried,machineopinspct,unmarried,white,Female,45,unitedstates,<=50K
57,private,somecollege,marriedcivspouse,otherservice,husband,other,Male,40,mexico,<=50K
19,private,somecollege,nevermarried,otherservice,ownchild,white,Male,20,unitedstates,<=50K
38,private,12th,marriedcivspouse,sales,husband,white,Male,40,unitedstates,>50K
55,private,10th,marriedcivspouse,craftrepair,husband,white,Male,40,unitedstates,<=50K
60,private,somecollege,marriedcivspouse,craftrepair,husband,amerindianeskimo,Male,40,unitedstates,<=50K
19,private,hsgrad,nevermarried,farmingfishing,notinfamily,white,Male,40,unitedstates,<=50K
35,private,hsgrad,marriedcivspouse,techsupport,husband,white,Male,40,unitedstates,<=50K
20,private,hsgrad,nevermarried,machineopinspct,ownchild,white,Female,30,unitedstates,<=50K
34,localgov,bachelors,nevermarried,profspecialty,otherrelative,black,Male,15,unitedstates,<=50K
73,federalgov,somecollege,widowed,techsupport,notinfamily,white,Female,40,unitedstates,<=50K
27,private,masters,marriedcivspouse,profspecialty,husband,white,Male,55,unitedstates,<=50K
37,selfempnotinc,assocvoc,nevermarried,farmingfishing,ownchild,white,Male,84,unitedstates,<=50K
73,selfempnotinc,hsgrad,marriedcivspouse,sales,husband,white,Male,40,unitedstates,<=50K
46,federalgov,assocvoc,marriedcivspouse,techsupport,husband,white,Male,40,unitedstates,>50K
54,selfempnotinc,hsgrad,marriedcivspouse,farmingfishing,husband,white,Male,60,unitedstates,>50K
49,private,11th,marriedcivspouse,otherservice,husband,white,Male,50,unitedstates,<=50K
34,private,bachelors,nevermarried,execmanagerial,notinfamily,white,Male,50,unitedstates,<=50K
30,private,assocvoc,nevermarried,profspecialty,notinfamily,black,Male,40,unitedstates,<=50K
28,private,11th,marriedcivspouse,execmanagerial,husband,white,Male,50,unitedstates,>50K
25,localgov,somecollege,marriedcivspouse,otherservice,husband,white,Male,40,unitedstates,<=50K
26,private,somecollege,nevermarried,machineopinspct,notinfamily,asianpacislander,Male,40,philippines,<=50K
40,private,somecollege,marriedcivspouse,techsupport,husband,white,Male,55,unitedstates,>50K
32,localgov,hsgrad,divorced,admclerical,unmarried,white,Female,40,unitedstates,<=50K
18,private,12th,nevermarried,privhouseserv,notinfamily,white,Female,30,unitedstates,<=50K
36,private,bachelors,marriedcivspouse,profspecialty,husband,black,Male,40,unitedstates,<=50K
38,private,bachelors,nevermarried,profspecialty,ownchild,white,Female,40,unitedstates,<=50K
24,private,hsgrad,nevermarried,profspecialty,ownchild,white,Female,45,unitedstates,<=50K
90,localgov,hsgrad,marriedcivspouse,otherservice,husband,white,Male,40,unitedstates,<=50K
20,private,somecollege,nevermarried,admclerical,ownchild,white,Female,40,mexico,<=50K
27,private,bachelors,separated,techsupport,ownchild,white,Male,50,unitedstates,<=50K
38,private,masters,marriedcivspouse,execmanagerial,husband,white,Male,40,unitedstates,>50K
36,localgov,bachelors,divorced,profspecialty,notinfamily,white,Female,60,unitedstates,<=50K
45,localgov,hsgrad,marriedcivspouse,craftrepair,husband,white,Male,40,unitedstates,>50K
23,private,hsgrad,nevermarried,sales,notinfamily,white,Male,48,unitedstates,<=50K
69,localgov,hsgrad,marriedcivspouse,execmanagerial,husband,white,Male,35,unitedstates,<=50K
58,selfempnotinc,hsgrad,marriedcivspouse,execmanagerial,husband,white,Male,40,unitedstates,<=50K
22,private,hsgrad,nevermarried,admclerical,ownchild,white,Male,20,unitedstates,<=50K
53,federalgov,somecollege,marriedcivspouse,protectiveserv,husband,white,Male,60,unitedstates,>50K
44,selfempinc,hsgrad,marriedcivspouse,farmingfishing,husband,white,Male,60,unitedstates,<=50K
48,private,hsgrad,marriedcivspouse,otherservice,husband,white,Male,40,unitedstates,<=50K
43,private,9th,nevermarried,machineopinspct,unmarried,black,Female,40,unitedstates,<=50K
43,private,somecollege,divorced,admclerical,notinfamily,white,Female,40,unitedstates,<=50K
17,selfempinc,10th,nevermarried,sales,ownchild,white,Male,15,unitedstates,<=50K
20,private,somecollege,nevermarried,sales,ownchild,white,Male,40,unitedstates,<=50K
22,private,somecollege,nevermarried,profspecialty,notinfamily,white,Female,35,unitedstates,<=50K
35,private,somecollege,divorced,otherservice,unmarried,white,Female,40,unitedstates,<=50K
29,private,bachelors,nevermarried,techsupport,notinfamily,white,Male,40,unitedstates,<=50K
25,private,hsgrad,nevermarried,craftrepair,notinfamily,white,Male,35,unitedstates,<=50K
54,private,10th,marriedcivspouse,machineopinspct,husband,white,Male,40,unitedstates,<=50K
23,private,somecollege,marriedcivspouse,sales,ownchild,white,Female,16,unitedstates,<=50K
36,private,5th6th,separated,privhouseserv,unmarried,other,Female,35,mexico,<=50K
25,localgov,hsgrad,nevermarried,otherservice,ownchild,white,Male,40,unitedstates,<=50K
41,private,somecollege,divorced,craftrepair,notinfamily,white,Female,50,unitedstates,<=50K
31,private,hsgrad,nevermarried,profspecialty,ownchild,white,Male,40,unitedstates,<=50K
52,selfempinc,masters,divorced,execmanagerial,notinfamily,black,Female,50,unitedstates,<=50K
22,federalgov,hsgrad,nevermarried,handlerscleaners,ownchild,white,Male,43,unitedstates,<=50K
18,private,hsgrad,nevermarried,craftrepair,ownchild,white,Male,25,unitedstates,<=50K
46,private,somecollege,nevermarried,admclerical,notinfamily,white,Female,40,unitedstates,<=50K
38,localgov,somecollege,nevermarried,protectiveserv,ownchild,white,Male,40,unitedstates,<=50K
30,federalgov,hsgrad,marriedcivspouse,armedforces,otherrelative,amerindianeskimo,Male,48,unitedstates,<=50K
31,private,11th,nevermarried,otherservice,notinfamily,white,Male,40,unitedstates,<=50K
